date,open,high,low,close,volume
2021-07-28,77.0000,88.2000,73.5000,88.2000,2179685
2021-07-29,89.5300,99.0500,84.0700,92.4700,1575457
2021-07-30,89.7400,93.9400,82.1100,90.0900,408828
2021-08-02,92.0500,92.0500,82.9500,83.6500,365985
2021-08-03,84.0000,84.0000,75.6000,75.6000,703500
2021-08-04,74.4100,79.3100,71.8900,73.9200,391857
2021-08-05,75.0400,78.4700,70.4200,74.9000,225942
2021-08-06,74.8300,77.0000,72.9400,75.4600,102014
2021-08-09,76.5800,78.3300,74.2700,75.6000,129242
2021-08-10,76.3700,77.7000,74.2000,75.9500,113285
2021-08-11,75.7400,79.3800,73.7100,79.3800,390842
2021-08-12,79.3800,86.6600,77.7000,84.0000,425700
2021-08-13,82.6000,82.7400,75.0400,76.9300,649000
2021-08-16,76.3000,76.7900,62.7900,63.1400,847085
2021-08-17,61.1100,61.1100,50.8900,53.2000,1485857
2021-08-18,54.1100,59.4300,51.5200,55.3000,501100
2021-08-19,53.2000,54.3900,51.5900,54.2500,219071
2021-08-20,53.9000,59.2900,52.8500,58.5200,277857
2021-08-23,59.0800,64.5400,59.0800,63.7000,346628
2021-08-24,66.0800,66.7800,61.6000,63.2800,335342
2021-08-25,64.3300,67.0600,62.3000,67.0600,183700
2021-08-26,66.4300,70.1400,64.7500,65.5200,237328
2021-08-27,66.4300,67.4100,64.8200,66.5000,254971
2021-08-30,66.2900,66.8500,63.6300,66.5000,123357
2021-08-31,66.5700,66.5700,62.3000,62.3700,177028
2021-09-01,63.7700,65.3100,59.6400,60.6900,160957
2021-09-02,61.5300,62.0900,55.1600,55.3700,198300
2021-09-03,56.2800,57.4000,53.6900,56.0700,130928
2021-09-06,56.1400,57.8900,54.8800,57.8900,73342
2021-09-08,57.3300,57.3300,52.2900,53.1300,166385
2021-09-09,52.9900,55.5800,51.5200,54.2500,122528
2021-09-10,56.9100,59.1500,54.6000,56.0000,167085
2021-09-13,56.7000,57.7500,53.9000,54.6000,163957
2021-09-14,54.8800,57.0500,53.4800,55.1600,133471
2021-09-15,54.8100,56.4200,52.9200,54.0400,78385
2021-09-16,53.2700,54.2500,52.1500,52.9200,179185
2021-09-17,52.9900,53.2000,47.3200,48.5800,383185
2021-09-20,46.9000,47.6000,42.4200,42.4900,307714
2021-09-21,43.7500,46.6900,42.3500,45.0800,241885
2021-09-22,46.0600,50.6100,45.1500,48.6500,493114
2021-09-23,49.2100,50.5400,47.4600,48.0900,313057
2021-09-24,47.8100,48.0900,45.3600,47.1100,200128
2021-09-27,47.0400,47.7400,45.9900,46.6200,93114
2021-09-28,46.1300,46.8300,42.4200,42.4200,209528
2021-09-29,43.7500,44.4500,41.7900,43.3300,223271
2021-09-30,42.6300,44.8000,41.6500,44.8000,346585
2021-10-01,47.8100,48.2300,43.8900,48.1600,278914
2021-10-04,46.9000,48.6500,43.3300,44.2400,183542
2021-10-05,44.7300,44.9400,40.9500,40.9500,280800
2021-10-06,39.6900,46.4800,39.2000,43.3300,406514
2021-10-07,43.4000,45.9900,42.8400,44.4500,254042
2021-10-08,45.0100,46.3400,44.1000,45.4300,388228
2021-10-11,45.0800,50.4000,43.4000,47.8100,458500
2021-10-13,46.6900,51.1000,46.6900,50.4000,346371
2021-10-14,50.4000,52.3600,49.8400,51.5900,310557
2021-10-15,51.3800,57.2600,51.3800,57.2600,414657
2021-10-18,56.6300,59.5000,55.0900,59.5000,277185
2021-10-19,58.9400,60.7600,56.0000,56.9800,355200
2021-10-20,57.5400,59.3600,54.2500,55.9300,613828
2021-10-21,54.1800,56.9800,47.6000,47.6000,617514
2021-10-22,47.6700,47.7400,41.3000,44.1000,1584271
2021-10-25,45.2200,46.0600,42.0000,42.0000,412500
2021-10-26,41.2300,42.2800,37.2400,37.7300,1249014
2021-10-27,36.8200,38.9900,31.9200,38.7800,2025942
2021-10-28,37.1000,42.0000,36.6800,41.6500,1215171
2021-10-29,41.6500,43.0500,38.7800,41.3000,804728
2021-11-01,41.7200,44.1000,40.2500,44.1000,823100
2021-11-03,43.4000,46.9700,42.9800,46.0600,757485
2021-11-04,45.6400,47.5300,41.4400,41.6500,734828
2021-11-05,41.5800,43.4000,39.7600,40.6000,739385
2021-11-08,40.6000,42.1400,40.0400,41.2300,219214
2021-11-09,41.3000,42.2100,40.6700,41.8600,192585
2021-11-10,41.7900,42.9100,40.3200,41.0900,231528
2021-11-11,41.4400,45.6400,40.7400,44.6600,882885
2021-11-12,44.7300,46.9000,42.4200,43.4000,488200
2021-11-16,43.8900,44.6600,40.2500,44.6600,1091114
2021-11-17,44.8000,47.6000,42.2800,45.8500,659514
2021-11-18,45.7100,46.3400,43.6800,44.5200,520628
2021-11-19,45.2900,46.6900,44.1000,46.1300,322814
2021-11-22,46.1300,47.1800,44.6600,45.5000,745100
2021-11-23,45.9200,47.1100,45.0100,46.6900,724071
2021-11-24,45.9200,51.8700,45.4300,51.5900,1098971
2021-11-25,51.6600,58.1000,51.6600,58.1000,722628
2021-11-26,54.8800,58.8000,53.2000,53.9700,837328
2021-11-29,56.4900,57.4700,53.7600,53.7600,394671
2021-11-30,53.4100,56.2800,51.9400,55.2300,473242
2021-12-01,56.2100,56.7000,49.0000,49.0000,471214
2021-12-02,49.7000,52.8500,46.9000,47.0400,586242
2021-12-03,47.8100,50.9600,46.6200,46.9000,424600
2021-12-06,47.3900,48.5100,44.5200,44.5200,333342
2021-12-07,45.2900,46.6200,44.3800,44.4500,351500
2021-12-08,45.0800,46.4800,43.1900,44.8000,383657
2021-12-09,44.8700,44.8700,42.4200,43.8900,204485
2021-12-10,44.1000,45.8500,43.3300,44.9400,243200
2021-12-13,45.2200,49.3500,44.3800,48.3000,433685
2021-12-14,48.5800,49.9800,42.7700,44.5900,426428
2021-12-15,44.9400,48.0900,42.9800,46.9000,237185
2021-12-16,47.6000,49.0000,44.3100,44.8700,261385
2021-12-17,45.0100,45.5000,43.5400,43.7500,157600
2021-12-20,43.7500,44.4500,42.8400,42.8400,183342
2021-12-21,43.1200,44.4500,40.5300,40.8100,318885
2021-12-22,41.3000,42.4200,39.5500,40.5300,209942
2021-12-23,40.9500,42.2800,38.6400,40.1100,224671
2021-12-27,40.6700,41.4400,39.2000,40.7400,131300
2021-12-28,40.5300,41.4400,39.6900,39.9000,145371
2021-12-29,40.1800,40.3900,38.0800,39.2700,245057
2021-12-30,40.2500,41.8600,38.6400,41.8600,642428
2022-01-03,41.7200,42.0700,38.3600,38.4300,275342
2022-01-04,38.7800,39.5500,33.6000,34.5800,452785
2022-01-05,33.6000,35.0000,30.7300,30.9400,492028
2022-01-06,31.5000,33.0400,30.7300,33.0400,368342
2022-01-07,32.8300,36.7500,31.4300,35.9100,348714
2022-01-10,34.9300,36.0500,33.4600,35.5600,223514
2022-01-11,35.3500,37.0300,33.7400,33.7400,293771
2022-01-12,33.9500,35.1400,32.1300,32.2000,334500
2022-01-13,32.3400,32.9000,31.1500,31.1500,157528
2022-01-14,31.1500,33.1100,30.7300,32.2000,245214
2022-01-17,32.8300,32.9000,30.1700,30.8700,439171
2022-01-18,30.8700,31.1500,29.8200,29.8900,200842
2022-01-19,30.5900,31.7100,29.2600,29.2600,200757
2022-01-20,29.1900,31.9900,29.1900,31.1500,265800
2022-01-21,30.6600,32.1300,29.7500,31.8500,424885
2022-01-24,31.7100,31.7100,29.7500,30.5900,253300
2022-01-25,30.3100,31.5000,29.4700,30.5900,347614
2022-01-26,31.0100,32.5500,30.7300,31.4300,290100
2022-01-27,31.7800,32.4800,30.1000,30.2400,288342
2022-01-28,30.0300,31.5000,29.1200,29.8200,389228
2022-01-31,29.8900,30.8000,29.5400,29.8900,210671
2022-02-01,29.9600,35.1400,29.7500,33.9500,842414
2022-02-02,33.9500,37.2400,32.5500,36.6100,608314
2022-02-03,36.6100,40.5300,35.2100,37.1700,697314
2022-02-04,37.1700,38.7800,35.5600,38.4300,576242
2022-02-07,38.3600,41.4400,38.1500,40.3200,419814
2022-02-08,40.1100,41.5100,38.5700,38.5700,235942
2022-02-09,38.5700,40.8800,38.0100,39.8300,298728
2022-02-10,39.9000,40.4600,38.7800,39.4100,256485
2022-02-11,39.6200,39.9700,36.0500,36.0500,477785
2022-02-14,36.1200,38.5000,34.7900,34.8600,407800
2022-02-15,34.9300,36.7500,33.8100,34.7900,627671
2022-02-16,34.8600,36.0500,34.2300,35.5600,293185
2022-02-17,35.6300,36.1900,34.0900,35.0700,287014
2022-02-18,35.0700,36.8900,33.8800,33.9500,234728
2022-02-21,34.0200,34.2300,30.9400,31.4300,244800
2022-02-22,31.7100,32.1300,30.5900,30.7300,232528
2022-02-23,30.9400,32.6200,30.2400,30.5900,194500
2022-02-24,29.1900,30.9400,28.7700,29.9600,813157
2022-02-25,31.0100,35.2800,30.8000,34.3000,1053800
2022-03-02,34.1600,34.1600,31.5000,31.5000,190714
2022-03-03,31.7100,32.3400,30.3800,30.6600,277971
2022-03-04,30.4500,30.6600,28.6300,29.1900,311228
2022-03-07,28.9800,29.7500,27.7200,27.7900,437242
2022-03-08,28.1400,29.4700,26.7400,27.8600,421428
2022-03-09,28.2100,30.1000,27.3700,28.8400,433242
2022-03-10,28.4900,29.1200,27.0200,27.5100,252842
2022-03-11,27.5100,28.4900,24.5000,24.5000,379314
2022-03-14,24.7100,25.4800,23.6600,24.9900,298357
2022-03-15,24.5000,25.9000,24.1500,25.3400,236385
2022-03-16,25.9700,27.4400,25.4800,27.0200,330257
2022-03-17,27.1600,27.6500,25.5500,27.1600,374985
2022-03-18,27.0200,28.9100,26.6000,28.2100,487300
2022-03-21,28.2100,29.1200,27.5800,28.7000,244357
2022-03-22,28.7700,29.4700,28.4200,28.7000,137971
2022-03-23,28.3500,29.3300,27.7900,29.1200,185900
2022-03-24,29.1200,31.9900,28.7000,29.8200,360057
2022-03-25,29.8900,30.5900,28.8400,29.6800,222771
2022-03-28,29.6800,30.3800,29.5400,30.1000,132085
2022-03-29,30.3800,31.8500,30.0300,31.5000,323885
2022-03-30,31.3600,31.7800,30.1700,30.1700,321500
2022-03-31,30.5200,30.5200,28.0000,28.5600,399528
2022-04-01,28.7000,32.6200,28.7000,32.5500,427757
2022-04-04,32.3400,33.9500,31.2200,31.2200,284942
2022-04-05,31.0800,31.5000,28.2800,28.2800,510500
2022-04-06,28.0700,28.6300,27.3700,27.3700,254557
2022-04-07,27.5100,28.4900,26.7400,27.3000,222128
2022-04-08,27.1600,27.8600,26.6000,26.9500,169357
2022-04-11,26.8100,27.2300,26.2500,26.9500,183371
2022-04-12,27.2300,28.0000,26.6000,26.6000,155314
2022-04-13,27.5100,30.1000,26.1800,29.4700,875514
2022-04-14,29.2600,30.4500,27.8600,29.1200,388600
2022-04-18,29.1200,29.1200,27.7200,28.0700,381800
2022-04-19,27.5100,30.7300,27.5100,30.1000,265228
2022-04-20,29.8200,30.9400,28.9100,29.3300,200200
2022-04-22,28.9800,30.0300,27.7900,28.0000,303100
2022-04-25,27.8600,31.7800,27.5100,31.7800,460971
2022-04-26,31.3600,34.3000,31.1500,33.1800,896042
2022-04-27,33.3200,36.0500,32.6900,35.6300,639400
2022-04-28,35.9100,38.7800,35.4200,38.0800,506928
2022-04-29,37.7300,39.1300,36.7500,36.8200,722500
2022-05-02,37.3800,38.3600,35.0000,35.0000,460557
2022-05-03,35.0000,35.8400,32.9700,33.8100,303400
2022-05-04,33.7400,35.3500,32.2000,34.6500,380728
2022-05-05,34.5100,34.5100,31.8500,31.8500,297514
2022-05-06,31.8500,32.5500,30.4500,31.1500,209928
2022-05-09,30.5900,32.9000,29.8900,31.2900,333714
2022-05-10,31.5700,32.9700,30.8700,32.9000,393000
2022-05-11,33.0400,33.4600,29.6800,29.6800,286457
2022-05-12,29.5400,32.4800,28.8400,32.2000,687314
2022-05-13,32.5500,33.7400,32.0600,32.0600,281642
2022-05-16,32.4100,32.5500,30.8000,31.2200,323700
2022-05-17,30.6600,32.9000,30.5900,32.6200,421671
2022-05-18,31.9900,32.6900,31.2900,31.9200,246428
2022-05-19,31.7100,34.1600,31.2900,34.1600,396357
2022-05-20,34.3700,37.3800,33.8800,37.3800,454314
2022-05-23,37.3800,39.1300,36.9600,39.1300,313114
2022-05-24,38.2200,39.5500,37.1000,38.8500,513328
2022-05-25,38.7100,42.8400,38.4300,41.8600,695571
2022-05-26,41.3700,46.4100,41.3700,45.4300,791414
2022-05-27,45.5000,47.6700,45.2900,46.9000,342985
2022-05-30,47.3200,48.3700,44.7300,46.7600,316200
2022-05-31,46.8300,48.3700,45.9900,46.6900,217528
2022-06-01,46.6900,47.3200,45.8500,47.1800,174357
2022-06-02,47.0400,50.5400,46.8300,49.4900,673071
2022-06-03,48.9300,49.5600,47.2500,48.5800,396128
2022-06-06,48.5800,49.7000,47.8100,48.3700,226000
2022-06-07,47.8100,49.5600,45.9900,48.0900,378914
2022-06-08,47.1800,50.2600,47.1800,47.6000,427942
2022-06-09,47.7400,49.5600,46.9700,48.1600,444857
2022-06-10,48.4400,49.0700,46.6900,48.5100,697571
2022-06-13,47.6000,47.8100,43.0500,43.1200,604200
2022-06-14,43.8200,43.8200,40.6000,40.8100,332457
2022-06-15,41.4400,43.9600,40.8100,43.2600,636657
2022-06-17,42.6300,43.3300,41.3700,41.3700,328585
2022-06-20,41.0900,42.2100,38.6400,40.8800,397442
2022-06-21,41.2300,43.6100,41.0200,43.0500,516285
2022-06-22,42.4900,47.6000,42.3500,45.9900,800700
2022-06-23,46.2700,50.4000,45.8500,49.4900,824014
2022-06-24,49.7000,51.1000,49.0000,49.0000,453100
2022-06-27,49.0700,51.1000,49.0700,51.1000,347800
2022-06-28,51.0300,51.6600,49.7000,49.7000,301185
2022-06-29,49.2800,49.2800,45.9900,45.9900,375142
2022-06-30,43.8200,44.0300,33.3200,33.5300,1432414
2022-07-01,29.8900,34.2300,28.9800,32.9000,977714
2022-07-04,32.8300,34.4400,30.9400,31.5700,283242
2022-07-05,31.3600,34.2300,30.3800,33.3200,276857
2022-07-06,33.3200,34.5100,32.9700,33.6700,166442
2022-07-07,34.5100,34.5800,32.5500,32.9700,254214
2022-07-08,33.0400,33.8100,32.6200,33.0400,134857
2022-07-11,32.9700,33.4600,31.9200,32.1300,86700
2022-07-12,32.2000,32.2000,29.4700,29.6800,192914
2022-07-13,29.5400,31.0100,28.9100,30.4500,316485
2022-07-14,30.1000,30.2400,27.4400,27.5100,267442
2022-07-15,28.1400,28.1400,25.9700,26.5300,271400
2022-07-18,27.0900,27.2300,24.9900,25.3400,225328
2022-07-19,25.4100,26.1100,24.5700,26.0400,403014
2022-07-20,26.0400,26.6700,25.2000,26.5300,169814
2022-07-21,26.6700,27.5800,26.1800,27.5100,221471
2022-07-22,27.3000,28.8400,26.8100,28.0000,245228
2022-07-25,28.0700,28.4200,27.3000,28.2100,154857
2022-07-26,28.1400,29.4000,27.7200,29.2600,130928
2022-07-27,29.8200,31.4300,29.6800,30.8000,297042
2022-07-28,30.7300,32.1300,30.1700,32.1300,132185
2022-07-29,32.1300,33.3200,31.8500,32.3400,121257
2022-08-01,32.2000,32.2000,29.6100,29.9600,260900
2022-08-02,29.1200,29.4000,28.0700,28.3500,228600
2022-08-03,28.7000,29.0500,28.2100,28.8400,135157
2022-08-04,28.9800,32.1300,28.9800,31.7800,184057
2022-08-05,31.7800,33.1100,31.2200,32.7600,112771
2022-08-08,33.1800,33.8100,32.0600,33.3200,132414
2022-08-09,33.6000,33.7400,31.6400,31.7800,109514
2022-08-10,32.3400,33.1100,31.6400,31.7100,159314
2022-08-11,32.0600,33.0400,30.1700,30.8000,148557
