date,open,high,low,close,volume
2005-01-03,11.1269,11.135,10.7341,10.7502,60319300
2005-01-04,10.7902,10.8063,10.3574,10.4696,80906400
2005-01-05,10.4455,10.6299,10.4295,10.5017,42548400
2005-01-06,10.5257,10.7021,10.4856,10.5979,55580100
2005-01-07,10.694,10.7822,10.5417,10.686,45685800
2005-01-10,10.678,10.7822,10.5578,10.5738,47571800
2005-01-11,10.4936,10.7341,10.4696,10.5818,63973000
2005-01-12,10.6299,10.8143,10.6139,10.8063,53420800
2005-01-13,10.7261,10.9586,10.6941,10.8063,56987700
2005-01-14,10.8704,11.0307,10.8143,10.9265,42509100
2005-01-18,10.8945,11.143,10.8383,11.0468,60758900
2005-01-19,10.9506,11.0628,10.7822,10.7983,51115100
2005-01-20,10.7742,10.9666,10.646,10.646,45253200
2005-01-21,10.7021,10.8143,10.6459,10.67,40716100
2005-01-24,10.7101,10.8223,10.5898,10.6139,37540700
2005-01-25,10.8143,11.0147,10.7902,10.8945,48682500
2005-01-26,11.1911,11.2312,10.9105,10.9185,78543500
2005-01-27,10.9586,11.2071,10.8223,11.1991,61917900
2005-01-28,11.151,11.1831,10.8624,10.9666,47465300
2005-01-31,11.0388,11.135,10.9265,11.0388,38555200
2005-02-01,11.0067,11.0307,10.8864,10.9426,43567600
2005-02-02,10.9586,10.9826,10.7822,10.8704,42057200
2005-02-03,10.7983,10.8624,10.646,10.6941,39310700
2005-02-04,10.67,10.9826,10.662,10.9506,35832700
2005-02-07,10.8784,10.9105,10.7502,10.8624,43465100
2005-02-08,10.8624,10.9025,10.7902,10.7983,28869900
2005-02-09,10.7502,10.8063,10.5417,10.5578,42305100
2005-02-10,10.5898,10.6139,10.4375,10.5337,41274700
2005-02-11,10.5097,10.7341,10.4295,10.7021,50626000
2005-02-14,10.6299,10.7261,10.6059,10.67,34744600
2005-02-15,10.6941,10.7902,10.6299,10.654,43226900
2005-02-16,10.6139,10.7902,10.6059,10.686,28360700
2005-02-17,10.662,10.7261,10.3333,10.3894,44724400
2005-02-18,10.3974,10.4135,10.2932,10.3734,34769400
2005-02-22,10.2291,10.3173,10.1329,10.1489,50815200
2005-02-23,10.205,10.4135,10.0928,10.3814,40930600
2005-02-24,10.2932,10.5177,10.2852,10.4295,39114400
2005-02-25,10.4536,10.5337,10.3894,10.5257,29254000
