date,open,high,low,close,volume
2005-01-03,17.605,17.6742,17.4974,17.5281,1114000
2005-01-04,17.4897,17.532,17.1244,17.1744,1829600
2005-01-05,17.109,17.1129,16.7976,16.8476,2576800
2005-01-06,16.9168,17.1629,16.8514,17.0706,3028000
2005-01-07,17.0514,17.2359,16.9937,17.2205,1687400
2005-01-10,17.1936,17.3474,17.1206,17.3051,1518200
2005-01-11,17.2821,17.3436,17.2244,17.309,1792800
2005-01-12,17.2705,17.4128,17.2705,17.4051,1456600
2005-01-13,17.4051,17.4935,17.332,17.3974,1366000
2005-01-14,17.3936,17.6281,17.3936,17.5358,1561400
2005-01-18,17.5012,17.8664,17.4551,17.8318,1465000
2005-01-19,17.8203,17.8741,17.7396,17.7819,728000
2005-01-20,17.7857,17.9395,17.7742,17.8088,1643400
2005-01-21,17.8472,17.9357,17.6281,17.6281,1385600
2005-01-24,17.6319,17.6627,17.4551,17.5435,936600
2005-01-25,17.532,17.6358,17.4435,17.4512,1154200
2005-01-26,17.4704,17.5166,17.2821,17.4358,1909400
2005-01-27,17.4704,17.6012,16.8784,17.4435,2430800
2005-01-28,18.2432,18.2625,17.705,17.9972,3444800
2005-01-31,18.0702,18.101,17.1475,17.3551,4001400
2005-02-01,17.3551,17.4935,17.2551,17.3397,2441600
2005-02-02,17.3013,17.5781,17.2898,17.555,1097000
2005-02-03,17.4589,17.5243,17.109,17.2974,1835000
2005-02-04,17.2974,17.4512,17.2398,17.4512,2205600
2005-02-07,17.4166,17.4897,17.0937,17.1129,1783000
2005-02-08,16.9168,16.9783,16.6669,16.8015,5259400
2005-02-09,16.9553,17.0322,16.6938,16.8015,3257000
2005-02-10,16.7246,16.763,16.5323,16.6169,3141000
2005-02-11,16.5516,16.6477,16.417,16.5439,2231400
2005-02-14,16.8976,17.0475,16.7822,16.8784,3383800
2005-02-15,16.9745,17.2436,16.8784,17.1859,3069800
2005-02-16,17.109,17.2013,16.9168,17.1014,1533000
2005-02-17,17.3013,17.3551,17.1244,17.1859,1989400
2005-02-18,17.1475,17.2436,16.986,17.0629,1251800
2005-02-22,17.0668,17.0898,16.7515,16.7515,1627400
2005-02-23,17.0514,17.0514,16.8245,16.913,1602400
2005-02-24,16.9514,17.0744,16.9091,17.0629,987000
2005-02-25,17.0667,17.109,16.9668,16.9745,1018400
2005-02-28,16.9745,17.0052,16.8553,16.9091,1287000
2005-03-01,16.9283,17.0667,16.8745,16.8937,1948200
2005-03-02,16.8399,16.8438,16.2248,16.4285,4678200
2005-03-03,16.4285,16.5246,16.417,16.4823,3202000
2005-03-04,16.5631,16.6477,16.5246,16.5323,2632800
2005-03-07,16.5285,16.7899,16.5285,16.6477,1688200
2005-03-08,16.6438,16.7015,16.5592,16.6861,2356200
2005-03-09,16.59,16.64,16.3132,16.417,3855400
2005-03-10,16.5323,16.5477,16.0902,16.2055,8347600
2005-03-11,16.3401,16.49,16.3093,16.4093,2456400
2005-03-14,16.4554,16.69,16.417,16.6861,2785200
2005-03-15,17.4551,17.6089,16.863,17.0783,8292000
2005-03-16,17.0514,17.109,16.9783,17.0398,1890400
2005-03-17,17.0706,17.1014,16.8322,16.913,1677800
2005-03-18,16.8784,16.913,16.6515,16.6861,1593800
2005-03-21,16.69,16.8668,16.6861,16.8207,1496600
2005-03-22,16.863,16.9168,16.59,16.6284,1485800
2005-03-23,16.5093,17.1244,16.4977,17.0706,2563600
2005-03-24,17.6473,17.878,17.2628,17.3013,3193600
2005-03-28,17.3782,17.3782,17.0091,17.2628,1613400
2005-03-29,17.2744,17.3436,16.986,17.0321,1390600
2005-03-30,17.0898,17.3666,17.0898,17.3205,997800
2005-03-31,17.3243,17.3897,17.2551,17.2936,1083200
2005-04-01,17.4935,17.4974,17.1898,17.2705,1588200
2005-04-04,17.2205,17.3628,17.1898,17.3051,1151200
2005-04-05,17.3397,17.3628,17.1244,17.2628,954200
2005-04-06,17.3397,17.3551,17.1667,17.2936,1302800
2005-04-07,17.2936,17.3974,17.1859,17.332,1247800
2005-04-08,17.2744,17.3743,17.259,17.3743,1686800
2005-04-11,17.4743,17.532,17.2628,17.4128,1126400
2005-04-12,17.4358,17.6242,17.2244,17.5627,1564800
2005-04-13,17.532,17.6281,17.0321,17.1206,2035000
2005-04-14,17.2359,17.3243,17.0514,17.0744,1050800
2005-04-15,17.1321,17.2013,16.8015,16.8015,1134200
2005-04-18,16.8399,16.8976,16.5977,16.8168,1107800
2005-04-19,16.8015,16.8168,16.5016,16.54,2323000
2005-04-20,16.5439,16.5439,16.1094,16.2132,1908200
2005-04-21,16.2478,16.3363,16.094,16.2209,2215400
2005-04-22,16.2363,16.3709,16.0364,16.0902,2249000
2005-04-25,16.2171,16.4362,16.144,16.2632,2545200
2005-04-26,16.2632,16.2632,16.0056,16.0095,1782600
2005-04-27,15.9133,15.9748,15.3789,15.9172,2899000
2005-04-28,15.0906,15.2213,14.41,14.5177,12618000
2005-04-29,14.5715,14.783,14.3601,14.7676,6331000
2005-05-02,14.8637,14.8791,14.6407,14.7445,7539000
2005-05-03,14.7445,14.7445,14.5177,14.6484,4531600
2005-05-04,14.6484,14.6907,14.4869,14.5331,3810600
2005-05-05,14.5523,14.6869,14.4831,14.5792,3727000
2005-05-06,14.4831,14.6177,14.3677,14.4639,2837800
2005-05-09,14.4639,14.61,14.2947,14.5561,3316800
2005-05-10,14.5561,14.5907,14.4177,14.4562,3252000
2005-05-11,14.3255,14.4716,14.1832,14.3678,3266000
2005-05-12,14.3793,14.4139,14.287,14.3293,3336200
2005-05-13,14.3255,14.387,14.164,14.2255,2960600
2005-05-16,14.1678,14.3562,14.1678,14.287,2703800
2005-05-17,14.2293,14.4523,14.1947,14.4523,2780800
2005-05-18,14.5331,15.2213,14.51,15.1098,4290800
2005-05-19,15.1598,15.2213,15.0098,15.1098,2535600
2005-05-20,15.129,15.3943,15.0867,15.3943,2456000
2005-05-23,15.0329,15.2943,15.0329,15.1867,2187800
2005-05-24,15.1713,15.1713,14.9483,15.0906,1629400
2005-05-25,15.1482,15.2059,14.9637,15.056,1007600
2005-05-26,15.056,15.279,15.056,15.2213,1188200
2005-05-27,15.1982,15.2136,15.0175,15.1598,755800
2005-05-31,15.1559,15.1905,14.9637,15.029,1614600
2005-06-01,15.0098,15.3328,15.0098,15.3059,1108800
2005-06-02,15.2636,15.2828,15.1598,15.229,1600600
2005-06-03,15.2097,15.3136,15.1405,15.1405,1292400
2005-06-06,15.1675,15.2021,14.9983,15.2021,1005600
2005-06-07,15.3212,15.3789,15.0867,15.1367,1283800
2005-06-08,15.2828,15.4712,15.1867,15.3597,1655600
2005-06-09,15.2943,15.2943,15.0137,15.029,1226400
2005-06-10,15.0636,15.2828,14.9714,15.1405,901600
2005-06-13,15.1098,15.179,15.0137,15.0906,1145800
2005-06-14,15.0829,15.2405,15.0598,15.1674,1561000
2005-06-15,15.2636,15.2751,15.1059,15.2213,980400
2005-06-16,15.1828,15.2866,15.1098,15.2444,1338200
2005-06-17,15.2636,15.2866,15.0944,15.1867,1374000
2005-06-20,15.1675,15.279,15.0713,15.0867,1058600
2005-06-21,15.1098,15.1482,14.9752,15.0598,1247200
2005-06-22,15.0329,15.0521,14.8599,14.9022,2201400
2005-06-23,14.8714,14.8714,14.683,14.806,2443200
2005-06-24,14.8829,15.0098,14.7638,14.9714,3357400
2005-06-27,14.8983,14.9868,14.7984,14.9368,1942400
2005-06-28,14.8637,15.029,14.7945,14.9944,3257000
2005-06-29,14.9906,14.9983,14.8291,14.9329,1598800
2005-06-30,14.9329,15.0906,14.8483,15.0444,2821000
2005-07-01,15.0329,15.0713,14.7022,14.8022,2752400
2005-07-05,14.8599,14.9252,14.7522,14.9252,2100600
2005-07-06,14.8983,15.0367,14.833,14.8753,1593400
2005-07-07,14.8022,14.8176,14.5561,14.5869,2814000
2005-07-08,14.5523,14.61,14.46,14.5831,3507200
2005-07-11,14.5561,14.7099,14.5561,14.6715,1077600
2005-07-12,14.6869,14.9675,14.6869,14.8253,1604400
2005-07-13,14.783,14.8483,14.6561,14.6753,1476600
2005-07-14,14.6676,14.7676,14.5446,14.5561,1510800
2005-07-15,14.5715,14.8022,14.5331,14.7138,2161200
2005-07-18,14.7061,14.7099,14.56,14.6638,1828200
2005-07-19,14.5523,14.5754,14.3985,14.5523,3408200
2005-07-20,14.5139,14.6023,14.287,14.5869,3106800
2005-07-21,14.4908,14.6446,14.3831,14.4792,2316800
2005-07-22,14.5177,14.7368,14.4908,14.7061,1980400
2005-07-25,14.7099,14.7445,14.5907,14.7061,1579000
2005-07-26,14.7176,14.7445,14.6369,14.7099,936400
2005-07-27,14.7484,14.906,14.66,14.7253,1751200
2005-07-28,14.7638,15.1905,14.7253,15.129,2686600
2005-07-29,15.1751,15.1751,15.006,15.0483,1961600
2005-08-01,15.0329,15.1059,14.7907,14.906,2252800
2005-08-02,14.8791,15.0021,14.8407,14.9829,1800400
2005-08-03,15.0175,15.1905,14.956,15.1213,3028600
2005-08-04,15.1098,15.1405,14.8791,14.9675,1440800
2005-08-05,14.9829,15.056,14.6292,14.7253,2092400
2005-08-08,14.7176,14.7714,14.4985,14.5715,2201200
2005-08-09,14.5523,14.5754,14.387,14.4523,3340400
2005-08-10,14.4946,14.4946,14.3408,14.3754,3130600
2005-08-11,14.3754,14.5292,14.337,14.4639,1990000
2005-08-12,14.41,14.4754,14.3408,14.3485,2141400
2005-08-15,14.387,14.5331,14.3485,14.3793,3128000
2005-08-16,15.0713,15.7941,15.0521,15.6865,13127800
2005-08-17,15.8018,15.9133,15.5788,15.7557,4296000
2005-08-18,15.7826,16.1517,15.7442,16.0863,6045600
2005-08-19,16.0517,16.0556,15.8903,15.9402,4129000
2005-08-22,15.9287,16.0133,15.7211,15.7903,3779000
2005-08-23,15.7634,15.8249,15.648,15.6596,2489400
2005-08-24,15.6096,15.6096,15.3866,15.4443,3761200
2005-08-25,15.4174,15.5673,15.3981,15.5558,1666200
2005-08-26,15.5519,15.5558,15.3289,15.3443,1563200
2005-08-29,15.3443,15.6096,15.3366,15.6058,1210400
2005-08-30,15.5904,15.7211,15.352,15.5135,2159000
2005-08-31,15.4712,15.5788,15.4174,15.5289,2155000
2005-09-01,15.4866,15.6596,15.4366,15.6058,2081600
2005-09-02,15.5942,15.6634,15.4866,15.5827,1093800
2005-09-06,15.5788,15.6827,15.4674,15.675,1152000
2005-09-07,15.7365,15.8211,15.648,15.7826,2424000
2005-09-08,15.798,15.798,15.3981,15.4404,2308200
2005-09-09,15.4404,15.5558,15.3828,15.5019,1520800
2005-09-12,15.4327,15.6365,15.3443,15.5212,777800
2005-09-13,15.4366,15.5366,15.352,15.3751,1542800
2005-09-14,15.3597,15.4135,15.2021,15.2251,1874200
2005-09-15,15.2905,15.4712,15.2367,15.4443,1173200
2005-09-16,15.4712,15.6365,15.4366,15.6019,1423600
2005-09-19,15.575,15.6673,15.5289,15.5635,1557200
2005-09-20,14.1294,14.1294,13.1682,14.0256,22091200
2005-09-21,13.9179,13.9371,13.7449,13.8333,8339000
2005-09-22,13.7987,13.818,13.6103,13.7141,3675000
2005-09-23,13.668,13.7334,13.6103,13.6103,3911800
2005-09-26,13.7065,13.7065,13.4219,13.4565,7573400
2005-09-27,13.5527,13.5719,13.4373,13.5027,5374200
2005-09-28,13.5027,13.5334,13.345,13.345,4763200
2005-09-29,12.976,13.0913,12.9375,13.0413,7287800
2005-09-30,13.0529,13.4335,13.0529,13.3912,2804400
2005-10-03,13.4219,13.6296,13.3989,13.568,3349200
2005-10-04,13.4489,13.6795,13.4335,13.5258,3026800
2005-10-05,13.5527,13.6488,13.322,13.3797,2836800
2005-10-06,13.4565,13.5642,13.4066,13.5065,3673200
2005-10-07,13.5142,13.618,13.4719,13.5027,2753000
2005-10-10,13.495,13.5873,13.445,13.4604,1476000
2005-10-11,13.495,13.5027,13.3989,13.4565,2080000
2005-10-12,13.4181,13.4181,13.1874,13.272,2548400
2005-10-13,13.2835,13.4373,13.2336,13.3873,1458000
2005-10-14,13.3912,13.568,13.3105,13.5373,1425200
2005-10-17,13.495,13.668,13.4566,13.595,1152400
2005-10-18,13.5796,13.7103,13.5334,13.5527,2352600
2005-10-19,13.445,13.5219,13.2797,13.3681,1888200
2005-10-20,13.3797,13.3797,13.0336,13.049,2940800
2005-10-21,13.0644,13.1797,12.9721,12.9798,2221400
2005-10-24,13.0183,13.1413,12.9721,13.0336,2477400
2005-10-25,12.9452,13.0298,12.6184,12.7876,3631200
2005-10-26,12.0148,12.1186,11.5265,11.8072,13306000
2005-10-27,11.7841,11.8418,11.6495,11.8418,8127400
2005-10-28,11.8033,12.4646,11.7956,12.4646,6735800
2005-10-31,12.4838,12.776,12.4723,12.753,4548600
2005-11-01,12.7184,12.8029,12.6107,12.6953,3090800
2005-11-02,12.6876,12.7799,12.6492,12.776,3418200
2005-11-03,12.776,12.8222,12.6761,12.7068,5451600
2005-11-04,12.6953,12.7645,12.6568,12.6876,3270000
2005-11-07,12.7453,12.876,12.6838,12.7876,1922400
2005-11-08,12.6492,12.7645,12.6222,12.6492,1258800
2005-11-09,12.603,12.776,12.4569,12.7683,9393600
2005-11-10,12.8299,13.0375,12.7068,13.0106,1393600
2005-11-11,13.0529,13.1297,12.8029,12.8299,1438200
2005-11-14,12.8452,12.9875,12.653,12.7376,1821400
2005-11-15,12.7837,12.9068,12.4492,12.6299,2825000
2005-11-16,12.5723,12.7145,12.3992,12.4838,1669000
2005-11-17,12.4877,12.8337,12.4838,12.7914,1189600
2005-11-18,12.7683,12.976,12.7107,12.8106,1546400
2005-11-21,12.8029,12.9221,12.7722,12.8606,1070400
2005-11-22,12.8606,12.8606,12.4377,12.6684,1980000
2005-11-23,12.6799,12.8222,12.5876,12.753,1218800
2005-11-25,12.8106,13.0067,12.7683,12.9644,463000
2005-11-28,13.0336,13.0759,12.7722,12.7722,2150800
2005-11-29,12.7683,12.8568,12.6761,12.7453,1484000
2005-11-30,12.7261,12.8606,12.6876,12.6915,1283400
2005-12-01,12.7645,12.9375,12.7068,12.8606,1997000
2005-12-02,12.8337,13.099,12.726,13.099,1350200
2005-12-05,13.0721,13.1951,13.0413,13.1644,2269600
2005-12-06,13.1605,13.172,13.0413,13.1105,2511200
2005-12-07,13.1066,13.1066,12.8771,12.9938,1696000
2005-12-08,12.9549,13.0327,12.881,12.9082,1725600
2005-12-09,12.8654,13.0327,12.8538,12.9627,884000
2005-12-12,13.0911,13.5307,13.0638,13.4451,2373600
2005-12-13,13.484,13.4879,13.2078,13.2661,2211600
2005-12-14,13.3245,13.4295,13.1378,13.3089,1839600
2005-12-15,13.2467,13.3945,13.1183,13.1728,1619000
2005-12-16,13.1767,13.3245,13.0989,13.1883,1976600
2005-12-19,13.2078,13.2856,12.9821,12.9938,1078200
2005-12-20,12.9588,13.0483,12.7254,12.9821,1231000
2005-12-21,12.9666,13.0911,12.776,12.8654,1646600
2005-12-22,12.846,12.9938,12.7293,12.8654,2025400
2005-12-23,12.7876,12.9977,12.7876,12.9588,1032400
2005-12-27,13.0327,13.13,12.7254,12.7876,980000
2005-12-28,12.7409,13.1144,12.7409,12.9938,1631800
2005-12-29,12.9938,13.13,12.9938,13.0405,1188200
2005-12-30,12.9938,13.0405,12.9238,13.0249,970800
2006-01-03,13.0677,13.0911,12.7565,12.9705,2501400
2006-01-04,13.8108,13.8263,13.519,13.6163,50805400
2006-01-05,13.5813,13.5929,13.2272,13.3751,6770400
2006-01-06,13.3478,13.4218,13.3089,13.3245,3064000
2006-01-09,13.3556,13.4723,13.3362,13.4723,2265200
2006-01-10,13.4373,13.5968,13.3906,13.5618,2238000
2006-01-11,13.6124,13.7019,13.4723,13.5385,2427400
2006-01-12,13.5501,13.6163,13.5151,13.5696,1550000
2006-01-13,13.5657,13.6707,13.4996,13.5579,1274800
2006-01-17,13.4295,13.6085,13.3751,13.5501,2508800
2006-01-18,13.4996,13.7952,13.4412,13.7836,3244800
2006-01-19,13.6941,13.8264,13.6474,13.7096,3802400
2006-01-20,13.6902,13.733,13.2584,13.2661,4762000
2006-01-23,13.2506,13.3284,13.2117,13.2584,2909600
2006-01-24,13.2856,13.4373,13.2622,13.3556,3531200
2006-01-25,13.4529,13.4529,13.2233,13.3323,1698600
2006-01-26,14.2115,14.3943,13.4996,13.8886,10894600
2006-01-27,14.0014,14.0092,13.6552,13.9781,2143800
2006-01-30,13.9664,14.1804,13.9042,13.9431,2147200
2006-01-31,13.8886,14.1998,13.8225,14.1882,2559200
2006-02-01,14.1609,14.336,14.1181,14.2582,4175200
2006-02-02,14.2893,14.4449,14.1843,14.4332,2850600
2006-02-03,14.3165,14.3866,14.192,14.2776,2146600
2006-02-06,14.2776,14.3554,14.2271,14.3049,2978200
2006-02-07,14.2504,14.3243,14.2154,14.2893,2625200
2006-02-08,14.266,14.7328,14.2115,14.6822,3386400
2006-02-09,14.6706,14.8106,14.5616,14.5694,3585600
2006-02-10,14.55,14.7989,14.5149,14.7289,1934200
2006-02-13,14.725,14.7561,14.6005,14.6861,2156200
2006-02-14,14.6667,14.7561,14.55,14.6744,1998400
2006-02-15,14.6161,14.9662,14.6161,14.9468,2015800
2006-02-16,14.9935,15.0246,14.76,14.9974,1968400
2006-02-17,14.9623,14.9779,14.8923,14.8923,2717400
2006-02-21,14.8923,14.9468,14.8729,14.8806,1860600
