,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,ticker
2021-02-18,9.1,9.89,8.84,9.0,5.0373,61433400,0.0,1.0,CMIN3
2021-02-19,9.1,9.35,9.03,9.05,5.0653,9960500,0.0,1.0,CMIN3
2021-02-22,8.92,9.3,8.67,9.29,5.1996,10507000,0.0,1.0,CMIN3
2021-02-23,9.5,9.6,9.1,9.12,5.1045,9218500,0.0,1.0,CMIN3
2021-02-24,9.16,9.28,9.07,9.15,5.1213,6550600,0.0,1.0,CMIN3
2021-02-25,9.18,9.29,9.0,9.0,5.0373,6054200,0.0,1.0,CMIN3
2021-02-26,9.15,9.17,8.9,8.93,4.9982,4849000,0.0,1.0,CMIN3
2021-03-01,9.05,9.09,8.82,8.95,5.0093,6578700,0.0,1.0,CMIN3
2021-03-02,8.97,9.05,8.51,8.8,4.9254,6141500,0.0,1.0,CMIN3
2021-03-03,8.9,8.9,8.18,8.49,4.7519,10191700,0.0,1.0,CMIN3
2021-03-04,8.51,8.55,8.09,8.45,4.7295,17915200,0.0,1.0,CMIN3
2021-03-05,8.4,8.54,8.3,8.51,4.7631,9965700,0.0,1.0,CMIN3
2021-03-08,8.4,8.52,8.35,8.51,4.7631,4979600,0.0,1.0,CMIN3
2021-03-09,8.45,8.49,8.26,8.47,4.7407,3953300,0.0,1.0,CMIN3
2021-03-10,8.5,8.5,8.2,8.39,4.6959,9782800,0.0,1.0,CMIN3
2021-03-11,8.45,8.73,8.31,8.5,4.7575,7448100,0.0,1.0,CMIN3
2021-03-12,8.46,8.51,8.36,8.49,4.7519,2243400,0.0,1.0,CMIN3
2021-03-15,8.45,8.53,8.36,8.49,4.7519,2556300,0.0,1.0,CMIN3
2021-03-16,8.49,8.65,8.47,8.5,4.7575,2252700,0.0,1.0,CMIN3
2021-03-17,8.51,8.73,8.45,8.62,4.8246,2550800,0.0,1.0,CMIN3
2021-03-18,8.6,8.66,8.42,8.49,4.7519,4666500,0.0,1.0,CMIN3
2021-03-19,8.53,8.53,8.39,8.53,4.7743,2795400,0.0,1.0,CMIN3
2021-03-22,8.44,8.48,8.31,8.4,4.7015,2194800,0.0,1.0,CMIN3
2021-03-23,8.4,8.44,8.24,8.32,4.6567,2289600,0.0,1.0,CMIN3
2021-03-24,8.38,8.41,8.31,8.36,4.6791,1764200,0.0,1.0,CMIN3
2021-03-25,8.5,8.55,8.3,8.3,4.6455,4809400,0.0,1.0,CMIN3
2021-03-26,8.45,8.5,8.31,8.36,4.6791,4067400,0.0,1.0,CMIN3
2021-03-29,8.36,9.2,8.36,9.17,5.1325,10506900,0.0,1.0,CMIN3
2021-03-30,9.15,9.44,9.0,9.02,5.0485,8874400,0.0,1.0,CMIN3
2021-03-31,9.05,9.25,9.05,9.19,5.1437,5409900,0.0,1.0,CMIN3
