,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,ticker
2020-08-10,13.2,13.2,12.65,12.79,11.6844,35705600,0.0,1.0,LJQQ3
2020-08-11,12.8,13.0,12.69,12.75,11.6479,6649800,0.0,1.0,LJQQ3
2020-08-12,12.86,12.88,12.41,12.65,11.5565,10679500,0.0,1.0,LJQQ3
2020-08-13,12.8,13.15,12.65,12.9,11.7849,6026100,0.0,1.0,LJQQ3
2020-08-14,12.81,13.5,12.65,13.5,12.333,3144400,0.0,1.0,LJQQ3
2020-08-17,13.5,13.51,12.94,13.3,12.1503,1773100,0.0,1.0,LJQQ3
2020-08-18,13.39,13.65,13.07,13.65,12.4701,2136100,0.0,1.0,LJQQ3
2020-08-19,13.65,13.66,13.31,13.65,12.4701,1717400,0.0,1.0,LJQQ3
2020-08-20,13.4,13.73,13.1,13.5,12.333,1935500,0.0,1.0,LJQQ3
2020-08-21,13.41,13.73,13.1,13.5,12.333,2036300,0.0,1.0,LJQQ3
2020-08-24,13.6,13.73,13.53,13.64,12.4609,963800,0.0,1.0,LJQQ3
2020-08-25,13.65,13.95,13.35,13.95,12.7441,1162400,0.0,1.0,LJQQ3
2020-08-26,13.8,13.88,13.56,13.62,12.4426,580200,0.0,1.0,LJQQ3
2020-08-27,13.56,13.64,12.98,13.45,12.2873,1128700,0.0,1.0,LJQQ3
2020-08-28,13.43,13.72,13.27,13.68,12.4975,844400,0.0,1.0,LJQQ3
2020-08-31,13.72,13.72,13.37,13.65,12.4701,720200,0.0,1.0,LJQQ3
2020-09-01,13.58,14.43,13.58,14.32,13.0821,1635900,0.0,1.0,LJQQ3
2020-09-02,14.28,14.77,14.01,14.66,13.3927,1880200,0.0,1.0,LJQQ3
2020-09-03,14.66,14.7,14.42,14.58,13.3197,959700,0.0,1.0,LJQQ3
2020-09-04,14.53,15.06,14.1,14.52,13.2649,1639100,0.0,1.0,LJQQ3
2020-09-08,14.33,14.65,14.19,14.25,13.0182,628300,0.0,1.0,LJQQ3
2020-09-09,14.37,14.62,14.3,14.5,13.2466,1017400,0.0,1.0,LJQQ3
2020-09-10,14.68,14.85,14.17,14.4,13.1552,3015600,0.0,1.0,LJQQ3
2020-09-11,14.42,14.67,14.22,14.65,13.3836,1040400,0.0,1.0,LJQQ3
2020-09-14,14.67,14.96,14.51,14.7,13.4293,698400,0.0,1.0,LJQQ3
2020-09-15,14.73,15.09,14.44,15.09,13.7856,831000,0.0,1.0,LJQQ3
2020-09-16,15.09,16.0,14.89,14.91,13.6211,2653700,0.0,1.0,LJQQ3
2020-09-17,14.95,15.49,14.73,15.0,13.7034,1018800,0.0,1.0,LJQQ3
2020-09-18,15.03,15.15,14.68,14.9,13.612,575600,0.0,1.0,LJQQ3
2020-09-21,14.79,15.22,14.34,15.0,13.7034,648200,0.0,1.0,LJQQ3
2020-09-22,14.96,15.08,14.7,15.0,13.7034,1165800,0.0,1.0,LJQQ3
2020-09-23,15.15,15.8,14.85,14.95,13.6577,1742800,0.0,1.0,LJQQ3
2020-09-24,15.04,15.3,14.61,15.25,13.9317,1300700,0.0,1.0,LJQQ3
2020-09-25,15.3,15.3,14.82,14.82,13.5389,851900,0.0,1.0,LJQQ3
2020-09-28,15.02,15.05,14.01,14.42,13.1735,608000,0.0,1.0,LJQQ3
2020-09-29,14.45,14.45,14.0,14.0,12.7898,504400,0.0,1.0,LJQQ3
2020-09-30,14.07,14.25,13.85,13.95,12.7441,604900,0.0,1.0,LJQQ3
2020-10-01,14.5,14.99,14.07,14.38,13.137,1427200,0.0,1.0,LJQQ3
2020-10-02,14.35,14.76,14.22,14.76,13.4841,1005300,0.0,1.0,LJQQ3
2020-10-05,14.7,15.36,14.57,15.0,13.7034,1548500,0.0,1.0,LJQQ3
2020-10-06,15.14,15.42,15.0,15.15,13.8404,1523600,0.0,1.0,LJQQ3
2020-10-07,15.17,15.51,14.95,15.25,13.9317,1249600,0.0,1.0,LJQQ3
2020-10-08,15.24,15.48,15.24,15.44,14.1053,530100,0.0,1.0,LJQQ3
2020-10-09,15.4,15.64,15.3,15.38,14.0505,541200,0.0,1.0,LJQQ3
2020-10-13,15.38,16.5,15.31,16.09,14.6991,2052600,0.0,1.0,LJQQ3
2020-10-14,16.14,16.61,15.55,16.3,14.891,2083400,0.0,1.0,LJQQ3
2020-10-15,16.24,16.66,16.03,16.4,14.9823,1426500,0.0,1.0,LJQQ3
2020-10-16,16.39,17.2,16.21,16.44,15.0189,1725000,0.0,1.0,LJQQ3
2020-10-19,16.5,17.0,16.05,16.15,14.7539,1058900,0.0,1.0,LJQQ3
2020-10-20,16.28,16.49,15.94,16.35,14.9367,1356700,0.0,1.0,LJQQ3
2020-10-21,16.3,16.57,15.65,15.65,14.2972,1486000,0.0,1.0,LJQQ3
2020-10-22,15.78,15.88,15.11,15.11,13.8039,1208600,0.0,1.0,LJQQ3
2020-10-23,15.16,15.28,14.62,14.8,13.5206,2149700,0.0,1.0,LJQQ3
2020-10-26,14.8,15.09,14.25,14.65,13.3836,1032500,0.0,1.0,LJQQ3
2020-10-27,14.72,15.5,14.68,15.09,13.7856,1388600,0.0,1.0,LJQQ3
2020-10-28,14.7,15.15,14.44,14.75,13.475,686800,0.0,1.0,LJQQ3
2020-10-29,14.79,15.4,14.15,15.0,13.7034,1946600,0.0,1.0,LJQQ3
2020-10-30,15.0,15.14,14.3,14.9,13.612,1442200,0.0,1.0,LJQQ3
2020-11-03,15.01,15.19,14.54,15.1,13.7947,2375100,0.0,1.0,LJQQ3
2020-11-04,15.5,16.33,15.35,15.82,14.4525,2734300,0.0,1.0,LJQQ3
2020-11-05,16.06,16.5,15.51,15.51,14.1693,2423700,0.0,1.0,LJQQ3
2020-11-06,15.51,15.61,15.16,15.39,14.0596,1361300,0.0,1.0,LJQQ3
2020-11-09,15.8,15.94,14.9,15.0,13.7034,1542500,0.0,1.0,LJQQ3
2020-11-10,15.01,15.03,14.05,14.25,13.0182,2275200,0.0,1.0,LJQQ3
2020-11-11,14.3,15.06,14.17,14.9,13.612,2490500,0.0,1.0,LJQQ3
2020-11-12,15.17,15.56,14.45,14.45,13.2009,2816500,0.0,1.0,LJQQ3
2020-11-13,14.64,15.05,14.64,14.91,13.6211,989900,0.0,1.0,LJQQ3
2020-11-16,15.05,15.17,14.66,14.7,13.4293,1297700,0.0,1.0,LJQQ3
2020-11-17,14.72,14.72,14.15,14.4,13.1552,1586100,0.0,1.0,LJQQ3
2020-11-18,14.4,14.5,14.15,14.2,12.9725,1336100,0.0,1.0,LJQQ3
2020-11-19,14.24,14.69,14.0,14.6,13.3379,2513200,0.0,1.0,LJQQ3
2020-11-20,14.75,15.08,14.34,15.07,13.7673,1307700,0.0,1.0,LJQQ3
2020-11-23,15.1,15.41,14.87,15.41,14.0779,1598300,0.0,1.0,LJQQ3
2020-11-24,15.34,15.72,15.15,15.5,14.1601,2022500,0.0,1.0,LJQQ3
2020-11-25,15.42,15.83,15.23,15.83,14.4616,1696300,0.0,1.0,LJQQ3
2020-11-26,15.71,16.07,15.55,15.97,14.5895,1022500,0.0,1.0,LJQQ3
2020-11-27,16.0,16.26,15.73,16.15,14.7539,1584100,0.0,1.0,LJQQ3
2020-11-30,16.1,16.83,15.76,16.45,15.028,6724500,0.0,1.0,LJQQ3
2020-12-01,16.52,16.76,15.87,16.09,14.6991,1208500,0.0,1.0,LJQQ3
2020-12-02,16.1,16.29,15.81,15.86,14.489,1123800,0.0,1.0,LJQQ3
2020-12-03,16.0,16.06,15.51,15.72,14.3611,1485300,0.0,1.0,LJQQ3
2020-12-04,15.92,15.92,15.25,15.77,14.4068,1451200,0.0,1.0,LJQQ3
2020-12-07,15.99,16.29,15.61,15.79,14.4251,2218100,0.0,1.0,LJQQ3
2020-12-08,15.91,16.24,15.88,15.96,14.5804,1189300,0.0,1.0,LJQQ3
2020-12-09,15.96,16.19,15.43,15.47,14.1327,1456500,0.0,1.0,LJQQ3
2020-12-10,15.76,15.76,14.93,15.49,14.151,1541300,0.0,1.0,LJQQ3
2020-12-11,15.43,15.43,15.05,15.15,13.8404,1398000,0.0,1.0,LJQQ3
2020-12-14,15.2,15.35,14.96,14.98,13.6851,1016700,0.0,1.0,LJQQ3
2020-12-15,15.01,15.5,14.96,15.5,14.1601,1432800,0.0,1.0,LJQQ3
2020-12-16,15.52,15.69,15.26,15.35,14.0231,1849700,0.0,1.0,LJQQ3
2020-12-17,15.35,15.58,15.15,15.4,14.0688,2194200,0.0,1.0,LJQQ3
2020-12-18,15.42,15.65,15.0,15.0,13.7034,5643700,0.0,1.0,LJQQ3
2020-12-21,14.8,14.86,14.51,14.75,13.475,2334600,0.0,1.0,LJQQ3
2020-12-22,14.82,14.92,14.71,14.82,13.6009,965300,0.0672,1.0,LJQQ3
2020-12-23,14.8,15.19,14.8,15.19,13.9405,1283200,0.0,1.0,LJQQ3
2020-12-28,15.24,15.55,15.07,15.34,14.0781,1072800,0.0,1.0,LJQQ3
2020-12-29,15.45,15.9,15.36,15.64,14.3535,1543900,0.0,1.0,LJQQ3
2020-12-30,15.68,16.39,15.68,16.31,14.9684,4942800,0.0,1.0,LJQQ3
2021-01-04,16.39,16.87,16.12,16.37,15.0234,1672800,0.0,1.0,LJQQ3
2021-01-05,16.44,16.45,15.9,16.33,14.9867,1096900,0.0,1.0,LJQQ3
2021-01-06,16.33,16.33,15.32,15.32,14.0598,1612400,0.0,1.0,LJQQ3
2021-01-07,15.42,15.68,15.17,15.29,14.0323,1324600,0.0,1.0,LJQQ3
2021-01-08,15.32,16.0,15.18,15.98,14.6655,1053600,0.0,1.0,LJQQ3
2021-01-11,15.82,16.24,15.68,15.9,14.5921,1067300,0.0,1.0,LJQQ3
2021-01-12,15.9,15.98,15.61,15.85,14.5462,1858700,0.0,1.0,LJQQ3
2021-01-13,15.85,16.09,15.5,16.01,14.693,1023600,0.0,1.0,LJQQ3
2021-01-14,16.02,16.4,16.01,16.2,14.8674,2531400,0.0,1.0,LJQQ3
2021-01-15,16.16,16.17,15.9,16.08,14.7573,585100,0.0,1.0,LJQQ3
2021-01-18,16.12,16.4,15.67,15.67,14.381,780500,0.0,1.0,LJQQ3
2021-01-19,15.8,15.86,15.34,15.6,14.3168,572600,0.0,1.0,LJQQ3
2021-01-20,15.63,15.82,15.36,15.77,14.4728,1241800,0.0,1.0,LJQQ3
2021-01-21,15.83,16.33,15.55,16.28,14.9408,890000,0.0,1.0,LJQQ3
2021-01-22,16.07,16.5,15.8,16.3,14.9592,936500,0.0,1.0,LJQQ3
2021-01-26,16.31,17.38,16.31,17.29,15.8677,3604800,0.0,1.0,LJQQ3
2021-01-27,17.29,17.29,16.56,17.07,15.6658,2048000,0.0,1.0,LJQQ3
2021-01-28,17.1,17.83,16.65,17.6,16.1522,1496900,0.0,1.0,LJQQ3
2021-01-29,17.5,18.07,17.27,17.75,16.2899,1704400,0.0,1.0,LJQQ3
2021-02-01,18.4,19.25,18.06,19.2,17.6206,3478800,0.0,1.0,LJQQ3
2021-02-02,19.21,19.75,18.93,19.5,17.8959,3124200,0.0,1.0,LJQQ3
2021-02-03,19.5,19.96,19.26,19.85,18.2172,1956800,0.0,1.0,LJQQ3
2021-02-04,20.0,20.74,19.56,20.07,18.4191,3319700,0.0,1.0,LJQQ3
2021-02-05,20.2,20.84,20.12,20.36,18.6852,1215700,0.0,1.0,LJQQ3
2021-02-08,20.67,21.15,20.13,20.24,18.5751,1353700,0.0,1.0,LJQQ3
2021-02-09,20.23,20.54,19.59,19.95,18.3089,2273800,0.0,1.0,LJQQ3
2021-02-10,20.2,20.51,19.19,19.27,17.6849,3398600,0.0,1.0,LJQQ3
2021-02-11,19.27,19.9,18.7,19.0,17.4371,1463400,0.0,1.0,LJQQ3
2021-02-12,19.03,19.03,18.11,18.24,16.7396,4177200,0.0,1.0,LJQQ3
2021-02-17,18.31,18.35,17.62,17.97,16.4918,2189500,0.0,1.0,LJQQ3
2021-02-18,18.04,18.45,17.46,18.1,16.6111,1809900,0.0,1.0,LJQQ3
